client_id,district_id,birth_date,gender,age
865,11,1946-11-03,0.0,52
866,38,1975-11-24,0.0,23
870,70,1957-05-06,1.0,41
871,76,1974-03-11,1.0,24
872,35,1963-02-22,1.0,35
873,60,1944-01-05,1.0,54
874,14,1952-09-05,0.0,46
875,14,1956-12-07,1.0,42
876,1,1960-11-25,1.0,38
877,5,1927-01-21,0.0,71
878,5,1920-04-17,1.0,78
879,38,1943-12-08,0.0,55
880,49,1960-02-17,1.0,38
881,5,1975-02-22,0.0,23
882,70,1933-09-09,0.0,65
883,75,1920-01-06,0.0,78
884,75,1918-10-14,1.0,80
885,34,1923-02-08,1.0,75
886,34,1948-02-02,1.0,50
887,66,1973-11-28,0.0,25
888,28,1973-10-26,1.0,25
889,54,1981-10-24,0.0,17
890,77,1919-03-30,1.0,79
891,33,1931-01-31,1.0,67
892,42,1922-05-24,0.0,76
893,43,1935-10-23,0.0,63
894,75,1934-08-18,1.0,64
895,39,1970-07-03,1.0,28
896,36,1973-04-24,0.0,25
897,36,1981-03-25,1.0,17
898,38,1943-04-27,0.0,55
899,38,1944-02-13,1.0,54
900,73,1977-04-10,1.0,21
901,39,1919-12-21,1.0,79
902,23,1950-08-15,1.0,48
903,31,1934-03-06,1.0,64
904,1,1932-02-08,1.0,66
905,38,1940-10-23,1.0,58
906,65,1978-06-16,1.0,20
907,51,1948-03-11,1.0,50
908,51,1961-03-07,0.0,37
909,23,1975-09-07,1.0,23
910,1,1961-09-27,1.0,37
911,43,1939-11-28,1.0,59
912,76,1920-10-29,1.0,78
913,1,1938-11-18,1.0,60
914,1,1921-01-19,0.0,77
915,12,1975-05-03,1.0,23
916,3,1958-06-29,1.0,40
917,25,1973-09-16,0.0,25
918,26,1964-12-23,1.0,34
921,7,1954-02-13,0.0,44
922,22,1972-08-16,0.0,26
923,22,1978-08-22,1.0,20
924,1,1953-07-12,1.0,45
925,54,1959-08-13,1.0,39
926,1,1981-01-22,1.0,17
927,1,1974-10-26,1.0,24
928,66,1951-10-10,0.0,47
929,30,1935-04-23,1.0,63
930,68,1959-08-25,0.0,39
931,16,1968-06-07,1.0,30
932,3,1947-09-27,1.0,51
933,33,1978-03-11,0.0,20
934,33,1982-08-19,1.0,16
935,42,1946-05-17,0.0,52
936,42,1943-07-30,1.0,55
937,1,1931-11-14,1.0,67
938,59,1944-08-07,0.0,54
939,21,1952-08-03,1.0,46
940,53,1960-08-11,1.0,38
941,10,1935-10-05,1.0,63
942,12,1931-09-02,0.0,67
943,12,1936-09-26,1.0,62
944,39,1970-12-18,1.0,28
945,39,1977-01-10,0.0,21
946,54,1951-08-06,1.0,47
948,49,1924-04-22,1.0,74
949,3,1976-07-27,1.0,22
950,76,1965-04-12,0.0,33
951,76,1960-09-17,1.0,38
952,63,1951-05-01,0.0,47
953,25,1937-10-17,1.0,61
954,1,1942-10-20,0.0,56
955,57,1970-01-28,1.0,28
956,1,1966-10-21,1.0,32
957,56,1941-12-23,0.0,57
958,56,1942-05-04,1.0,56
959,11,1962-09-12,0.0,36
960,16,1957-04-13,0.0,41
961,15,1931-10-04,0.0,67
962,19,1966-02-19,1.0,32
963,64,1966-12-17,0.0,32
964,10,1953-10-21,0.0,45
965,13,1972-12-01,0.0,26
966,13,1978-09-02,1.0,20
967,76,1979-06-20,1.0,19
968,69,1957-02-17,1.0,41
970,36,1957-03-29,1.0,41
971,46,1919-01-01,0.0,79
972,46,1917-05-06,1.0,81
973,14,1970-10-06,0.0,28
974,14,1963-06-24,1.0,35
975,1,1959-07-12,0.0,39
976,16,1955-11-19,0.0,43
977,76,1926-05-10,0.0,72
978,56,1968-06-09,0.0,30
979,56,1966-11-18,1.0,32
980,40,1961-09-30,1.0,37
981,5,1960-06-28,1.0,38
984,20,1949-07-03,1.0,49
985,20,1947-01-13,0.0,51
986,74,1955-05-16,1.0,43
987,60,1952-05-20,1.0,46
988,40,1939-10-01,0.0,59
989,40,1933-08-15,1.0,65
990,71,1961-12-24,1.0,37
991,32,1941-06-27,1.0,57
992,19,1948-05-21,1.0,50
993,44,1969-10-31,0.0,29
994,36,1971-04-27,1.0,27
995,36,1973-10-30,0.0,25
996,1,1980-06-26,0.0,18
997,59,1950-11-11,1.0,48
998,59,1953-06-28,0.0,45
999,74,1966-09-01,0.0,32
1000,74,1961-10-27,1.0,37
1001,44,1947-04-14,1.0,51
1002,42,1944-03-08,0.0,54
1003,31,1937-10-31,0.0,61
1004,3,1957-09-25,1.0,41
1006,46,1942-06-28,0.0,56
1007,46,1938-01-05,1.0,60
1008,6,1956-07-06,1.0,42
1009,33,1962-04-27,0.0,36
1010,33,1955-08-16,1.0,43
1011,16,1939-07-13,1.0,59
1012,70,1966-02-13,0.0,32
1013,70,1973-03-12,1.0,25
1014,1,1931-02-08,1.0,67
1015,62,1934-03-13,1.0,64
1016,62,1940-07-21,0.0,58
1017,6,1943-02-12,0.0,55
1018,53,1945-02-28,1.0,53
1019,14,1946-12-22,0.0,52
1020,72,1977-05-10,0.0,21
1021,2,1977-08-05,1.0,21
1022,31,1940-07-23,1.0,58
1023,1,1938-12-28,1.0,60
1024,25,1956-03-29,1.0,42
1025,15,1964-07-08,1.0,34
1026,57,1979-08-12,1.0,19
1027,1,1940-11-04,0.0,58
1028,1,1934-10-02,1.0,64
1029,1,1954-03-16,0.0,44
1030,1,1947-10-11,1.0,51
1031,2,1968-12-11,0.0,30
1032,1,1938-10-30,0.0,60
1033,1,1937-10-14,1.0,61
1034,52,1974-11-11,0.0,24
1035,13,1971-03-28,0.0,27
1036,13,1976-12-06,1.0,22
1037,1,1965-11-01,0.0,33
1038,69,1961-09-23,0.0,37
1039,70,1980-10-11,0.0,18
1040,1,1960-06-17,1.0,38
1041,72,1961-07-05,1.0,37
1042,17,1966-09-25,0.0,32
1043,17,1963-11-16,1.0,35
1044,9,1971-09-13,0.0,27
1045,60,1947-12-24,0.0,51
1046,1,1975-08-24,1.0,23
1047,16,1963-07-11,0.0,35
1048,70,1974-10-03,0.0,24
1049,1,1942-11-11,1.0,56
1050,27,1971-07-01,0.0,27
1051,73,1971-08-26,0.0,27
1052,56,1964-03-11,1.0,34
1053,56,1958-06-03,0.0,40
1054,63,1924-08-20,1.0,74
1055,4,1919-05-17,1.0,79
1056,1,1963-06-19,1.0,35
1057,52,1939-02-21,1.0,59
1058,9,1975-08-01,0.0,23
1059,26,1960-06-03,1.0,38
1060,26,1957-12-17,0.0,41
1062,16,1975-01-08,1.0,23
1063,16,1976-06-12,0.0,22
1064,1,1951-02-03,0.0,47
1065,2,1957-11-26,1.0,41
1066,1,1940-10-18,1.0,58
1067,1,1952-05-14,1.0,46
1068,13,1926-10-20,0.0,72
1069,54,1938-02-21,0.0,60
1070,54,1938-12-02,1.0,60
1071,43,1925-01-25,1.0,73
1072,60,1966-12-08,0.0,32
1073,34,1924-04-10,1.0,74
1074,34,1928-08-25,0.0,70
1075,65,1934-06-04,0.0,64
1076,53,1979-05-11,0.0,19
1077,46,1920-06-23,1.0,78
1078,24,1978-12-15,0.0,20
1079,3,1961-07-15,1.0,37
1080,54,1950-10-06,0.0,48
1081,71,1970-12-16,1.0,28
1082,9,1967-02-23,1.0,31
1083,48,1937-12-15,1.0,61
1084,48,1944-04-09,0.0,54
1085,60,1932-12-19,0.0,66
1086,74,1973-05-04,1.0,25
1087,74,1978-07-30,0.0,20
1088,47,1969-08-23,0.0,29
1089,1,1939-12-09,1.0,59
1090,35,1939-06-20,0.0,59
1091,59,1940-06-27,0.0,58
1092,41,1962-07-20,0.0,36
1093,62,1976-07-28,0.0,22
1094,30,1960-10-04,0.0,38
1095,30,1954-02-16,1.0,44
1096,1,1926-03-03,0.0,72
1097,1,1930-09-02,1.0,68
1098,60,1948-09-10,0.0,50
1099,65,1979-11-21,0.0,19
1100,59,1951-07-04,1.0,47
1101,74,1946-06-22,1.0,52
1102,72,1935-01-29,1.0,63
1103,1,1951-08-18,1.0,47
1104,1,1955-02-09,0.0,43
1105,56,1942-01-03,1.0,56
1106,56,1940-02-25,0.0,58
1107,60,1961-04-26,1.0,37
1108,62,1955-12-22,0.0,43
1109,58,1931-09-01,0.0,67
1110,10,1928-03-24,0.0,70
1111,61,1979-06-04,1.0,19
1112,13,1930-07-25,0.0,68
1113,11,1976-08-20,1.0,22
1114,59,1980-06-18,1.0,18
1115,36,1920-08-24,0.0,78
1116,69,1973-04-19,0.0,25
1117,20,1976-11-01,0.0,22
1118,20,1969-11-03,1.0,29
1119,54,1980-01-05,0.0,18
1120,41,1973-10-21,0.0,25
1121,59,1939-03-02,1.0,59
1122,20,1921-02-18,1.0,77
1123,20,1922-08-26,0.0,76
1124,21,1928-04-12,1.0,70
1125,9,1934-03-30,0.0,64
1126,9,1935-10-23,1.0,63
1127,23,1974-11-12,1.0,24
1128,7,1930-07-16,1.0,68
1129,43,1931-09-24,1.0,67
1130,70,1940-11-26,0.0,58
1131,55,1947-10-28,0.0,51
1132,55,1948-03-21,1.0,50
1133,37,1958-09-15,0.0,40
1134,37,1959-10-01,1.0,39
1135,8,1952-07-21,1.0,46
1136,9,1976-09-18,0.0,22
1137,1,1977-03-05,0.0,21
1138,70,1970-09-30,0.0,28
1139,70,1973-09-22,1.0,25
1140,18,1946-02-24,1.0,52
1141,21,1941-04-22,0.0,57
1142,59,1946-11-19,0.0,52
1143,59,1946-05-15,1.0,52
1145,58,1968-09-14,0.0,30
1146,54,1965-11-14,1.0,33
1147,3,1930-05-12,1.0,68
1148,41,1941-05-15,1.0,57
1149,14,1976-09-25,0.0,22
1150,74,1945-06-24,0.0,53
1151,59,1973-03-06,1.0,25
1152,74,1981-03-12,1.0,17
1153,70,1980-11-15,0.0,18
1154,72,1924-01-31,1.0,74
1155,72,1922-07-10,0.0,76
1156,1,1933-11-11,0.0,65
1157,4,1958-12-30,0.0,40
1158,1,1954-08-21,0.0,44
1159,64,1944-02-03,1.0,54
1160,64,1938-07-28,0.0,60
1161,7,1973-05-25,1.0,25
1162,26,1975-02-19,0.0,23
1163,20,1964-08-28,1.0,34
1164,15,1959-09-14,0.0,39
1165,15,1942-10-02,0.0,56
1166,74,1959-06-27,1.0,39
1167,74,1954-03-17,0.0,44
1168,19,1978-05-31,1.0,20
1169,18,1941-01-24,0.0,57
1170,12,1977-04-28,1.0,21
1171,46,1974-03-28,0.0,24
1172,54,1923-06-13,0.0,75
1173,54,1922-06-02,1.0,76
1174,29,1970-03-13,0.0,28
1175,1,1925-10-25,1.0,73
1176,1,1918-08-31,0.0,80
1177,77,1939-06-21,0.0,59
1178,1,1971-10-04,0.0,27
1179,1,1930-10-05,0.0,68
1180,21,1944-10-06,1.0,54
1181,1,1939-11-12,1.0,59
1182,66,1946-10-16,0.0,52
1183,54,1942-11-29,1.0,56
1186,2,1947-08-05,0.0,51
1187,32,1961-09-06,0.0,37
1188,32,1968-09-19,1.0,30
1189,74,1932-02-15,0.0,66
1190,15,1976-04-12,0.0,22
1191,15,1977-06-02,1.0,21
1192,10,1925-01-01,0.0,73
1193,19,1926-01-29,1.0,72
1194,17,1939-06-14,0.0,59
1195,39,1939-01-22,0.0,59
1196,22,1943-04-16,1.0,55
1197,6,1966-10-02,0.0,32
1198,72,1975-02-17,0.0,23
1199,64,1976-10-24,0.0,22
1200,47,1931-11-17,0.0,67
1201,54,1945-09-10,1.0,53
1202,47,1980-10-11,0.0,18
1204,77,1974-11-09,0.0,24
1206,50,1957-06-21,1.0,41
1207,28,1939-09-17,0.0,59
1208,70,1975-09-01,0.0,23
1209,36,1957-04-09,0.0,41
1210,6,1961-10-12,1.0,37
1211,1,1978-07-14,1.0,20
1212,13,1927-09-19,0.0,71
1213,1,1966-04-28,1.0,32
1214,61,1940-11-15,1.0,58
1215,45,1944-05-06,1.0,54
1216,65,1945-06-12,0.0,53
1217,59,1937-04-17,1.0,61
1218,74,1980-05-27,1.0,18
1219,1,1944-07-31,1.0,54
1220,40,1953-12-16,0.0,45
1221,14,1973-05-18,0.0,25
1222,7,1939-11-30,0.0,59
1223,14,1955-08-13,0.0,43
1224,56,1938-05-12,1.0,60
1225,42,1946-08-21,1.0,52
1226,33,1951-04-14,0.0,47
1227,33,1955-10-02,1.0,43
1228,21,1949-08-28,0.0,49
1229,19,1971-02-02,1.0,27
1231,20,1965-09-27,0.0,33
1232,20,1959-04-13,1.0,39
1233,68,1942-10-22,1.0,56
1234,23,1975-01-15,1.0,23
1235,23,1979-07-12,0.0,19
1236,26,1967-04-28,0.0,31
1237,57,1923-11-07,1.0,75
1238,74,1935-09-01,1.0,63
1239,11,1976-09-09,0.0,22
1240,32,1976-08-24,0.0,22
1241,73,1942-12-17,0.0,56
1242,73,1944-08-21,0.0,54
1243,11,1974-10-05,0.0,24
1244,1,1964-05-02,1.0,34
1245,64,1979-08-13,1.0,19
1246,70,1962-11-19,1.0,36
1247,70,1969-10-09,0.0,29
1248,19,1971-06-24,1.0,27
1250,43,1952-08-01,0.0,46
1251,1,1959-05-30,1.0,39
1252,1,1953-08-19,0.0,45
1253,14,1967-08-28,0.0,31
1254,3,1939-08-31,0.0,59
1255,1,1966-08-07,0.0,32
1256,46,1955-11-13,0.0,43
1257,35,1928-09-01,0.0,70
1258,35,1924-09-20,1.0,74
1259,18,1966-09-29,1.0,32
1260,57,1945-01-03,0.0,53
1261,57,1951-09-28,1.0,47
1262,35,1952-04-03,1.0,46
1263,35,1959-02-25,0.0,39
1264,61,1976-10-03,0.0,22
1265,57,1958-12-21,0.0,40
1266,71,1952-11-24,0.0,46
1267,29,1954-02-11,0.0,44
1268,29,1949-03-30,1.0,49
1269,1,1948-12-31,0.0,50
1270,13,1930-05-16,1.0,68
1271,47,1935-11-29,1.0,63
1272,8,1944-04-15,1.0,54
1273,6,1978-06-15,1.0,20
1274,44,1976-01-25,1.0,22
1275,1,1951-10-10,0.0,47
1276,68,1942-04-26,0.0,56
1277,70,1931-04-07,1.0,67
1278,72,1978-09-12,1.0,20
1279,16,1956-07-11,1.0,42
1280,34,1952-05-08,1.0,46
1281,34,1949-12-28,0.0,49
1282,52,1936-11-27,1.0,62
1283,66,1939-02-09,0.0,59
1284,66,1943-08-04,1.0,55
1285,62,1939-11-26,1.0,59
1286,52,1950-03-13,0.0,48
1287,65,1944-08-09,0.0,54
1288,73,1972-05-20,1.0,26
1289,59,1946-09-18,1.0,52
1290,35,1976-01-29,1.0,22
1291,1,1964-04-18,0.0,34
1292,14,1977-04-28,1.0,21
1293,1,1927-01-29,1.0,71
1294,1,1930-05-29,0.0,68
1295,74,1944-02-09,0.0,54
1296,55,1959-08-01,0.0,39
1297,64,1918-01-28,0.0,80
1298,64,1921-03-15,1.0,77
1299,2,1920-10-16,0.0,78
1300,45,1979-10-27,1.0,19
1303,42,1940-08-16,0.0,58
1304,37,1936-07-28,1.0,62
1305,55,1945-04-28,0.0,53
1306,32,1922-10-08,0.0,76
1307,74,1953-04-08,1.0,45
1308,69,1954-02-18,1.0,44
1309,1,1975-06-17,1.0,23
1310,41,1977-09-24,0.0,21
1311,54,1956-12-18,0.0,42
1312,35,1935-04-03,0.0,63
1313,54,1970-11-20,1.0,28
1314,54,1975-06-09,0.0,23
1315,34,1923-02-26,1.0,75
1316,67,1946-11-13,0.0,52
1317,67,1945-05-18,1.0,53
1318,47,1931-03-10,1.0,67
1321,35,1977-11-09,0.0,21
1322,4,1945-09-22,0.0,53
1323,70,1944-01-06,1.0,54
1324,66,1956-08-07,0.0,42
1325,39,1945-09-19,1.0,53
1326,55,1956-05-12,0.0,42
1327,20,1963-12-31,0.0,35
1328,42,1937-06-05,0.0,61
1329,26,1918-02-16,1.0,80
1330,66,1968-09-17,1.0,30
1331,54,1963-11-24,1.0,35
1332,5,1957-11-27,0.0,41
1333,48,1949-04-20,1.0,49
1334,8,1978-02-06,1.0,20
1335,1,1961-01-25,0.0,37
1336,1,1962-11-04,1.0,36
1337,56,1979-03-29,0.0,19
1338,56,1983-07-26,1.0,15
1339,22,1959-05-04,1.0,39
1340,68,1939-03-20,0.0,59
1341,69,1962-06-17,0.0,36
1343,1,1939-08-16,0.0,59
1344,1,1935-02-18,1.0,63
1345,32,1968-05-22,1.0,30
1346,13,1954-08-29,1.0,44
1347,13,1970-03-06,1.0,28
1348,13,1975-06-07,0.0,23
1349,26,1968-01-07,0.0,30
1350,1,1959-04-28,1.0,39
1351,1,1951-09-24,0.0,47
1352,54,1971-04-01,0.0,27
1353,27,1959-02-13,1.0,39
1354,64,1921-01-14,1.0,77
1355,35,1976-02-01,0.0,22
1356,1,1932-09-18,1.0,66
1359,1,1951-09-04,0.0,47
1360,1,1946-08-19,1.0,52
1361,1,1922-09-29,0.0,76
1362,1,1929-01-03,1.0,69
1363,6,1979-12-27,0.0,19
1364,1,1933-12-28,1.0,65
1365,1,1938-02-23,0.0,60
1366,12,1980-03-02,0.0,18
1367,60,1965-10-27,0.0,33
1368,60,1957-12-30,1.0,41
1369,41,1978-10-23,1.0,20
1370,34,1965-01-11,0.0,33
1371,49,1948-10-22,0.0,50
1372,28,1976-12-07,0.0,22
1373,74,1975-02-08,0.0,23
1375,69,1977-01-27,1.0,21
1376,18,1958-09-03,1.0,40
1377,18,1951-07-23,0.0,47
1378,74,1941-11-25,0.0,57
1379,74,1937-02-18,1.0,61
1380,44,1953-07-29,0.0,45
1382,18,1979-11-23,0.0,19
1383,29,1982-10-05,1.0,16
1384,40,1953-04-24,0.0,45
1385,22,1953-08-30,1.0,45
1386,22,1956-08-09,0.0,42
1387,1,1977-02-22,0.0,21
1388,5,1962-09-06,0.0,36
1389,43,1927-03-04,0.0,71
1390,59,1979-05-27,0.0,19
1391,41,1965-11-22,1.0,33
1392,50,1932-02-06,1.0,66
1393,50,1934-05-01,0.0,64
1394,49,1942-08-22,0.0,56
1395,49,1941-10-18,1.0,57
1396,39,1946-03-14,0.0,52
1397,66,1921-12-25,0.0,77
1401,35,1981-07-24,1.0,17
1402,44,1936-11-25,1.0,62
1403,44,1944-01-02,0.0,54
1404,11,1968-12-20,0.0,30
1406,29,1948-11-12,0.0,50
1407,29,1941-08-04,1.0,57
1408,49,1969-08-07,1.0,29
1409,25,1951-04-30,1.0,47
1410,18,1944-02-03,1.0,54
1411,18,1939-08-06,0.0,59
1412,6,1979-11-05,1.0,19
1413,11,1969-07-16,0.0,29
1414,70,1974-11-13,0.0,24
1416,19,1927-12-02,1.0,71
1417,27,1966-11-12,0.0,32
1418,41,1974-06-16,0.0,24
1419,74,1918-01-25,0.0,80
1420,74,1916-01-20,1.0,82
1421,20,1956-02-10,0.0,42
1422,69,1976-02-23,0.0,22
1423,69,1982-04-11,1.0,16
1424,8,1952-01-05,1.0,46
1425,12,1968-08-27,1.0,30
1426,12,1964-04-30,0.0,34
1427,14,1965-12-16,0.0,33
1428,12,1920-04-23,1.0,78
1429,12,1927-09-04,0.0,71
1430,64,1982-05-29,0.0,16
1431,55,1930-11-08,0.0,68
1432,16,1961-08-17,0.0,37
1433,72,1959-07-10,0.0,39
1434,72,1967-03-25,1.0,31
1435,52,1953-06-25,1.0,45
1438,29,1963-10-25,0.0,35
1439,29,1974-09-10,1.0,24
1440,1,1978-01-17,1.0,20
1441,42,1931-12-05,0.0,67
1442,42,1933-04-18,1.0,65
1443,29,1935-01-25,1.0,63
1444,29,1942-07-14,0.0,56
1445,68,1941-07-24,1.0,57
1446,70,1954-07-29,1.0,44
1447,70,1952-06-21,0.0,46
1448,50,1957-10-09,0.0,41
1449,41,1949-06-29,1.0,49
1450,61,1969-03-17,0.0,29
1452,72,1940-05-28,0.0,58
1453,29,1966-03-29,0.0,32
1454,73,1925-10-03,1.0,73
1455,73,1927-09-02,0.0,71
1456,70,1928-04-24,1.0,70
1457,70,1934-10-12,0.0,64
1458,67,1938-04-08,1.0,60
1459,4,1976-09-08,1.0,22
1460,23,1933-03-13,0.0,65
1461,28,1969-12-21,1.0,29
1462,49,1941-03-02,1.0,57
1463,70,1936-01-26,0.0,62
1464,36,1928-04-01,0.0,70
1465,36,1931-01-06,1.0,67
1466,39,1953-08-22,1.0,45
1467,65,1924-09-30,1.0,74
1468,77,1940-04-16,0.0,58
1469,54,1966-09-14,0.0,32
1470,1,1942-05-04,1.0,56
1471,1,1938-09-15,0.0,60
1472,1,1967-09-10,0.0,31
1473,1,1931-12-06,0.0,67
1474,45,1971-12-15,0.0,27
1475,19,1932-03-31,1.0,66
1476,70,1970-11-30,1.0,28
1478,4,1969-08-21,1.0,29
1479,1,1956-06-22,1.0,42
1480,69,1943-05-28,1.0,55
1481,62,1933-11-23,0.0,65
1482,46,1950-03-28,0.0,48
1483,1,1951-05-10,0.0,47
1484,1,1952-06-18,1.0,46
1485,7,1978-05-14,1.0,20
1486,7,1974-09-13,0.0,24
1487,48,1976-08-27,0.0,22
1488,31,1961-01-09,1.0,37
1489,6,1928-01-24,1.0,70
1490,42,1928-04-20,1.0,70
1491,19,1982-04-21,1.0,16
1492,9,1968-05-09,0.0,30
1493,1,1922-12-29,1.0,76
1494,1,1915-03-22,0.0,83
1495,1,1931-02-10,0.0,67
1496,1,1942-06-08,0.0,56
1497,53,1948-08-03,0.0,50
1498,53,1941-02-09,1.0,57
1499,74,1951-11-29,0.0,47
1500,1,1981-12-12,1.0,17
1501,68,1946-01-22,1.0,52
1502,68,1973-01-24,1.0,25
1503,58,1922-09-01,1.0,76
1504,58,1918-01-16,0.0,80
1505,65,1971-06-25,0.0,27
1506,22,1931-06-25,1.0,67
1507,22,1929-11-22,0.0,69
1508,67,1954-06-30,0.0,44
1509,62,1942-04-19,0.0,56
1510,34,1948-01-30,0.0,50
1511,13,1962-03-06,0.0,36
1512,5,1942-08-11,0.0,56
1513,74,1959-08-21,1.0,39
1514,68,1957-08-02,1.0,41
1516,38,1946-10-17,0.0,52
1517,66,1956-10-02,1.0,42
1518,3,1960-07-28,0.0,38
1519,3,1959-07-06,1.0,39
1520,72,1956-11-05,1.0,42
1521,5,1979-10-10,1.0,19
1522,52,1968-05-14,0.0,30
1523,29,1931-08-30,0.0,67
1524,30,1962-01-13,0.0,36
1525,1,1943-03-09,1.0,55
1526,1,1935-03-15,0.0,63
1527,49,1934-12-18,1.0,64
1528,57,1964-03-20,1.0,34
1529,43,1972-06-20,0.0,26
1530,74,1945-08-06,0.0,53
1531,52,1960-06-28,0.0,38
1532,52,1962-10-30,1.0,36
1533,55,1960-12-22,1.0,38
1534,17,1952-12-22,0.0,46
1535,40,1936-10-28,1.0,62
1536,37,1967-10-13,0.0,31
1537,54,1979-12-07,1.0,19
1539,32,1923-11-19,1.0,75
1540,36,1937-11-07,1.0,61
1541,36,1933-03-06,0.0,65
1542,31,1919-12-08,1.0,79
1543,31,1927-06-02,0.0,71
1546,28,1930-04-13,1.0,68
1547,28,1927-12-20,0.0,71
1548,70,1923-03-04,1.0,75
1549,70,1928-11-14,0.0,70
1550,8,1946-11-21,0.0,52
1554,55,1944-12-15,1.0,54
1555,30,1950-09-14,1.0,48
1556,66,1950-04-02,1.0,48
1557,35,1959-12-14,0.0,39
1558,11,1927-01-25,0.0,71
1559,72,1940-10-20,1.0,58
1561,1,1923-09-16,0.0,75
1562,1,1919-08-14,1.0,79
1563,3,1978-08-06,1.0,20
1564,40,1947-06-25,0.0,51
1565,71,1960-05-19,1.0,38
1566,15,1966-10-20,0.0,32
1567,50,1930-04-19,1.0,68
1568,50,1927-06-29,0.0,71
1569,54,1956-07-17,0.0,42
1570,54,1958-06-17,1.0,40
1571,7,1967-10-15,0.0,31
1572,1,1963-12-12,0.0,35
1574,18,1979-02-18,1.0,19
1575,55,1923-10-06,0.0,75
1576,55,1919-05-02,1.0,79
1577,23,1944-04-19,1.0,54
1578,40,1971-08-15,0.0,27
1579,27,1963-10-13,1.0,35
1580,1,1968-06-18,0.0,30
1581,56,1963-04-15,0.0,35
1582,54,1934-02-14,1.0,64
1583,1,1972-01-08,0.0,26
1584,1,1962-01-29,0.0,36
1585,60,1935-07-20,1.0,63
1586,60,1934-01-12,0.0,64
1587,23,1928-05-05,1.0,70
1588,45,1950-10-29,1.0,48
1589,48,1951-11-27,0.0,47
1590,13,1940-08-10,0.0,58
1591,42,1953-07-07,0.0,45
1592,56,1928-04-11,1.0,70
1593,56,1925-05-31,0.0,73
1594,56,1939-09-29,1.0,59
1595,56,1954-12-16,0.0,44
1596,58,1978-10-22,0.0,20
1597,60,1956-05-10,1.0,42
1598,67,1925-04-25,1.0,73
1599,43,1964-10-08,1.0,34
1600,43,1965-06-15,0.0,33
1601,42,1969-03-29,0.0,29
1602,42,1968-12-30,1.0,30
1603,26,1968-08-27,1.0,30
1604,26,1969-07-21,0.0,29
1605,52,1980-09-21,0.0,18
1606,65,1982-09-02,1.0,16
1607,8,1941-05-26,0.0,57
1608,53,1941-11-11,1.0,57
1609,53,1944-05-30,0.0,54
1610,68,1942-04-23,0.0,56
1611,59,1963-12-02,0.0,35
1612,59,1959-06-30,1.0,39
1613,50,1961-01-15,1.0,37
1614,21,1938-05-18,1.0,60
1615,74,1952-04-28,0.0,46
1616,54,1938-05-23,1.0,60
1617,5,1950-04-30,0.0,48
1618,17,1979-12-07,0.0,19
1619,74,1942-01-27,0.0,56
1620,74,1936-05-15,1.0,62
1621,76,1952-04-05,0.0,46
1622,52,1950-10-12,1.0,48
1623,36,1963-07-09,1.0,35
1624,9,1965-09-10,1.0,33
1625,9,1973-07-12,0.0,25
1628,12,1957-03-25,0.0,41
1629,28,1966-09-01,1.0,32
1630,28,1964-02-19,0.0,34
1631,74,1976-04-30,1.0,22
1632,8,1943-02-20,0.0,55
1633,55,1972-08-28,0.0,26
1634,55,1969-11-10,1.0,29
1635,75,1930-09-02,0.0,68
1636,75,1932-09-12,1.0,66
1637,21,1943-10-20,1.0,55
1638,40,1954-01-30,0.0,44
1639,1,1959-05-01,0.0,39
1640,51,1953-06-13,0.0,45
1641,31,1923-01-28,0.0,75
1642,1,1959-10-10,0.0,39
1643,39,1976-04-17,0.0,22
1644,56,1976-06-06,1.0,22
1645,39,1961-03-10,0.0,37
1646,8,1966-03-17,1.0,32
1647,71,1978-03-26,0.0,20
1648,46,1952-03-12,1.0,46
1649,46,1950-03-16,0.0,48
1650,1,1953-03-29,1.0,45
1651,11,1966-07-10,0.0,32
1653,42,1944-06-19,1.0,54
1654,60,1963-12-08,1.0,35
1655,74,1972-02-04,1.0,26
1656,22,1968-06-18,0.0,30
1657,32,1935-10-02,1.0,63
1658,52,1929-08-21,0.0,69
1659,1,1937-12-15,0.0,61
1660,1,1982-12-11,0.0,16
1661,47,1953-04-16,0.0,45
1662,53,1967-09-07,1.0,31
1663,19,1957-04-29,1.0,41
1664,64,1918-11-10,0.0,80
1665,64,1912-03-02,1.0,86
1666,1,1941-08-31,1.0,57
1667,1,1940-08-13,0.0,58
1668,20,1949-08-17,0.0,49
1669,47,1952-10-25,1.0,46
1670,53,1961-05-07,1.0,37
1671,57,1931-09-15,0.0,67
1672,57,1928-01-07,1.0,70
1673,48,1972-07-09,1.0,26
1674,11,1920-10-27,0.0,78
1675,74,1940-02-15,1.0,58
1676,53,1953-02-03,1.0,45
1677,53,1946-09-07,0.0,52
1679,67,1942-04-17,0.0,56
1680,29,1975-03-28,0.0,23
1681,34,1940-11-25,1.0,58
1682,69,1956-09-07,1.0,42
1683,15,1951-12-24,0.0,47
1684,15,1946-10-25,1.0,52
1685,61,1944-04-21,0.0,54
1686,1,1947-11-08,0.0,51
1687,1,1947-02-27,1.0,51
1688,32,1923-08-10,1.0,75
1689,1,1936-12-04,1.0,62
1690,46,1947-08-17,0.0,51
1691,21,1978-02-08,0.0,20
1692,62,1972-02-07,1.0,26
1693,45,1980-07-06,0.0,18
1694,45,1979-12-27,1.0,19
1696,1,1923-03-21,0.0,75
1697,55,1964-01-10,0.0,34
